 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:34,756 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:34,758 - basicLogger - INFO - 2022-10-20 22:55:29.755770
2022-10-20 22:55:34,771 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:34,772 - basicLogger - DEBUG - []
2022-10-20 22:55:34,779 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:34,779 - basicLogger - DEBUG - []
2022-10-20 22:55:34,779 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:39,757 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:39,760 - basicLogger - INFO - 2022-10-20 22:55:34.756595
2022-10-20 22:55:39,772 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:39,772 - basicLogger - DEBUG - []
2022-10-20 22:55:39,820 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:39,820 - basicLogger - DEBUG - []
2022-10-20 22:55:39,820 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:44,757 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:44,760 - basicLogger - INFO - 2022-10-20 22:55:39.757396
2022-10-20 22:55:44,772 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:44,772 - basicLogger - DEBUG - []
2022-10-20 22:55:44,780 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:44,780 - basicLogger - DEBUG - []
2022-10-20 22:55:44,780 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:49,756 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:49,758 - basicLogger - INFO - 2022-10-20 22:55:44.758102
2022-10-20 22:55:49,775 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:49,775 - basicLogger - DEBUG - []
2022-10-20 22:55:49,782 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:49,783 - basicLogger - DEBUG - []
2022-10-20 22:55:49,783 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:54,752 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:54,755 - basicLogger - INFO - 2022-10-20 22:55:49.756753
2022-10-20 22:55:54,770 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:54,770 - basicLogger - DEBUG - []
